custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,id
48.0,technician,married,professional.course,no,no,no,cellular,oct,,1,6,3,success,-1.1,94.601,-49.5,0.987,4963.6,0.2,0,1,7781
27.0,student,single,unknown,unknown,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,7782
38.0,blue-collar,married,high.school,unknown,yes,no,cellular,may,wed,2,7,1,success,-1.8,92.893,-46.2,1.334,5099.1,0.233333333,1,1,7783
28.0,admin.,single,,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,7784
,retired,married,basic.4y,no,no,no,cellular,aug,mon,1,9,2,failure,-1.7,94.027,-38.3,0.898,4991.6,0.3,8,1,7785
30.0,admin.,married,university.degree,no,yes,yes,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,1,7786
42.0,services,married,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,1,7787
,admin.,single,high.school,no,no,no,telephone,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7788
,unknown,married,unknown,no,no,no,telephone,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,999.0,0,1,7789
,retired,married,,no,no,no,telephone,aug,tue,2,999,4,failure,-1.7,94.027,-38.3,0.899,4991.6,999.0,4,1,7790
,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1,7791
53.0,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,3,1,7792
38.0,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1,7793
31.0,services,single,basic.9y,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,1,7794
54.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,1,7795
26.0,student,single,,no,no,no,cellular,nov,fri,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.233333333,2,1,7796
70.0,admin.,married,,no,yes,yes,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,0.1,2,1,7797
,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,1,7798
,entrepreneur,married,,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,1,7799
36.0,technician,single,professional.course,no,yes,no,cellular,apr,thu,1,2,2,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,8,1,7800
26.0,admin.,single,high.school,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,1,7801
,student,single,,no,no,no,cellular,jul,tue,2,16,1,success,-1.7,94.215,-40.3,0.876,4991.6,0.533333333,2,1,7802
,management,married,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1,7803
45.0,admin.,single,,no,no,no,cellular,may,fri,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,0.1,1,1,7804
35.0,blue-collar,married,,no,no,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1,7805
28.0,technician,single,professional.course,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,1,7806
,admin.,single,,no,no,yes,cellular,may,tue,1,10,1,success,-1.8,92.893,-46.2,1.291,5099.1,0.333333333,2,1,7807
29.0,technician,married,,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,1,7808
37.0,admin.,married,,no,unknown,unknown,cellular,jul,thu,1,999,1,failure,-1.7,94.215,-40.3,0.81,4991.6,999.0,1,1,7809
,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,1,7810
41.0,management,married,university.degree,no,no,no,cellular,nov,mon,2,7,3,failure,-3.4,92.649,-30.1,0.715,5017.5,0.233333333,0,1,7811
,admin.,single,university.degree,no,yes,no,telephone,dec,wed,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,999.0,0,1,7812
,management,divorced,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,1,7813
32.0,blue-collar,single,,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,1,7814
34.0,admin.,single,high.school,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,1,7815
,admin.,single,,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,999.0,0,1,7816
30.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1,7817
40.0,management,married,university.degree,no,no,no,telephone,jul,,2,3,2,success,-1.7,94.215,-40.3,0.896,4991.6,0.1,8,1,7818
21.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1,7819
50.0,admin.,divorced,university.degree,no,no,yes,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,1,7820
,technician,married,professional.course,no,unknown,unknown,telephone,aug,mon,2,9,1,success,-2.9,92.201,-31.4,0.821,5076.2,0.3,4,1,7821
43.0,admin.,single,,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,999.0,0,1,7822
54.0,blue-collar,married,,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,1,7823
31.0,blue-collar,married,professional.course,no,yes,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1,7824
,admin.,married,university.degree,no,unknown,unknown,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,999.0,0,1,7825
32.0,technician,single,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,1,7826
30.0,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,7827
38.0,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,999.0,1,1,7828
43.0,management,married,,no,yes,no,telephone,dec,mon,2,8,1,success,-3.0,92.713,-33.0,0.709,5023.5,0.266666667,2,1,7829
32.0,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,999.0,0,1,7830
,services,divorced,basic.4y,no,no,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,2,1,7831
,entrepreneur,married,,no,no,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,1,7832
50.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,0.1,3,1,7833
31.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,1,7834
,technician,single,university.degree,unknown,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,1,7835
,blue-collar,married,,no,yes,yes,cellular,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.729,4991.6,999.0,0,1,7836
24.0,student,single,high.school,no,yes,no,cellular,may,tue,2,6,2,success,-1.8,93.876,-40.0,0.668,5008.7,0.2,2,1,7837
33.0,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,thu,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,1,7838
23.0,student,single,basic.6y,no,no,no,cellular,jun,,1,14,1,success,-1.7,94.055,-39.8,0.748,4991.6,0.466666667,2,1,7839
22.0,admin.,single,university.degree,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7840
27.0,blue-collar,single,,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,1,7841
45.0,admin.,single,university.degree,no,yes,no,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,7842
44.0,entrepreneur,married,basic.4y,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,1,7843
22.0,services,single,,no,yes,yes,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.755,5017.5,999.0,0,1,7844
55.0,technician,married,,no,yes,no,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.72,5023.5,999.0,1,1,7845
57.0,unemployed,married,,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,7846
29.0,admin.,married,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,1,7847
59.0,admin.,married,unknown,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,1,7848
,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,1,7849
28.0,management,married,university.degree,no,no,no,telephone,jun,,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,1,7850
52.0,admin.,married,professional.course,no,no,yes,cellular,sep,wed,3,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,999.0,0,1,7851
,entrepreneur,married,,unknown,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1,7852
38.0,management,married,unknown,unknown,no,no,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,1,7853
32.0,technician,married,,no,yes,no,cellular,sep,wed,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,0.2,2,1,7854
,unemployed,married,high.school,no,yes,no,cellular,oct,,1,3,1,success,-1.1,94.601,-49.5,1.032,4963.6,0.1,5,1,7855
26.0,admin.,single,university.degree,no,unknown,unknown,cellular,jun,tue,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,0.1,1,1,7856
31.0,admin.,single,high.school,no,no,no,cellular,apr,thu,1,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.166666667,3,1,7857
,services,single,unknown,no,yes,no,cellular,mar,tue,13,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,999.0,0,1,7858
34.0,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.2,2,1,7859
34.0,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1,7860
,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7861
32.0,technician,single,,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,1,7862
22.0,student,single,professional.course,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,999.0,0,1,7863
44.0,blue-collar,single,basic.4y,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,999.0,0,1,7864
,student,single,unknown,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7865
57.0,management,married,,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,7866
31.0,technician,single,university.degree,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,1,7867
38.0,technician,married,,unknown,no,no,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,6,1,7868
36.0,admin.,divorced,high.school,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1,7869
29.0,technician,single,,no,no,no,cellular,jul,fri,6,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,999.0,0,1,7870
64.0,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,999.0,2,1,7871
,admin.,divorced,university.degree,no,no,no,cellular,aug,,3,3,6,success,-1.7,94.027,-38.3,0.904,4991.6,0.1,12,1,7872
25.0,admin.,married,university.degree,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,999.0,0,1,7873
36.0,management,single,university.degree,no,yes,no,cellular,jun,wed,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,0.1,2,1,7874
22.0,technician,single,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,999.0,0,1,7875
50.0,management,divorced,university.degree,unknown,no,no,telephone,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,999.0,2,1,7876
,retired,married,professional.course,no,no,no,cellular,nov,fri,2,999,1,failure,-3.4,92.649,-30.1,0.718,5017.5,999.0,2,1,7877
,retired,divorced,basic.4y,no,yes,no,cellular,aug,wed,1,13,1,success,-2.9,92.201,-31.4,0.854,5076.2,0.433333333,3,1,7878
38.0,technician,married,basic.6y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1,7879
38.0,blue-collar,single,high.school,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,1,7880
,admin.,married,unknown,no,no,yes,cellular,sep,mon,4,999,1,failure,-3.4,92.379,-29.8,0.797,5017.5,999.0,3,1,7881
,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999.0,0,1,7882
49.0,unemployed,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,999.0,0,1,7883
56.0,admin.,divorced,,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,1,7884
66.0,retired,married,,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,999.0,0,1,7885
82.0,retired,married,,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,999.0,0,1,7886
35.0,technician,married,university.degree,no,unknown,unknown,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1,7887
35.0,management,single,unknown,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,1,7888
38.0,admin.,married,,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,7889
44.0,blue-collar,divorced,unknown,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,1,7890
68.0,retired,married,basic.4y,no,no,no,cellular,mar,,4,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,999.0,0,1,7891
23.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,1,7892
82.0,retired,divorced,,no,no,no,cellular,apr,mon,1,6,2,success,-1.8,93.749,-34.6,0.643,5008.7,0.2,6,1,7893
44.0,admin.,divorced,high.school,no,yes,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,999.0,0,1,7894
,student,single,unknown,no,unknown,unknown,cellular,sep,wed,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,0.2,0,1,7895
38.0,unemployed,single,high.school,no,yes,no,cellular,dec,fri,4,6,1,success,-3.0,92.713,-33.0,0.71,5023.5,0.2,1,1,7896
49.0,admin.,married,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,1,7897
27.0,blue-collar,unknown,,no,no,no,cellular,aug,fri,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,0.133333333,0,1,7898
33.0,admin.,married,,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,1,7899
,retired,married,basic.4y,no,yes,no,cellular,may,fri,2,6,2,success,-1.8,93.876,-40.0,0.684,5008.7,0.2,6,1,7900
55.0,technician,divorced,,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,1,7901
,student,single,university.degree,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999.0,0,1,7902
50.0,unemployed,married,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,-1.8,93.876,-40.0,0.688,5008.7,999.0,0,1,7903
84.0,retired,married,,no,no,no,cellular,dec,tue,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,999.0,0,1,7904
32.0,technician,married,,unknown,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1,7905
,retired,married,university.degree,no,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7906
33.0,admin.,single,university.degree,no,no,no,cellular,mar,tue,2,999,1,failure,-1.8,92.843,-50.0,1.614,5099.1,999.0,1,1,7907
36.0,services,single,,no,no,no,cellular,aug,fri,6,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,999.0,0,1,7908
53.0,admin.,married,,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,1,7909
,admin.,single,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,1,7910
44.0,blue-collar,single,high.school,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1,7911
60.0,admin.,divorced,professional.course,no,yes,no,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,999.0,1,1,7912
81.0,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,999.0,1,1,7913
55.0,entrepreneur,single,,unknown,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1,7914
,unemployed,divorced,basic.4y,no,yes,no,cellular,jul,mon,6,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,999.0,0,1,7915
43.0,entrepreneur,married,,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,3,1,7916
26.0,admin.,single,,no,yes,no,telephone,aug,,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,999.0,1,1,7917
38.0,services,married,high.school,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,1,7918
51.0,technician,married,,no,yes,no,cellular,apr,thu,1,0,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.0,2,1,7919
25.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999.0,0,1,7920
27.0,admin.,single,university.degree,no,yes,no,cellular,aug,wed,4,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,999.0,2,1,7921
56.0,technician,married,professional.course,no,yes,no,telephone,may,mon,5,999,0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,999.0,0,1,7922
57.0,management,divorced,unknown,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1,7923
33.0,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,1,7924
,blue-collar,married,,no,yes,no,cellular,may,wed,2,6,2,success,-1.8,93.876,-40.0,0.682,5008.7,0.2,8,1,7925
31.0,technician,single,,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,1,7926
40.0,blue-collar,married,,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1,7927
,entrepreneur,single,,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,1,7928
30.0,admin.,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999.0,0,1,7929
62.0,retired,married,,no,no,no,cellular,nov,thu,2,6,3,success,-1.1,94.767,-50.8,1.031,4963.6,0.2,3,1,7930
77.0,retired,married,basic.4y,no,no,no,cellular,aug,thu,1,9,4,failure,-1.7,94.027,-38.3,0.904,4991.6,0.3,16,1,7931
36.0,technician,married,high.school,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,1,7932
22.0,admin.,single,university.degree,no,yes,no,telephone,jul,mon,1,999,2,failure,-1.7,94.215,-40.3,0.87,4991.6,999.0,4,1,7933
,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,1,7934
57.0,retired,married,professional.course,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,1,7935
37.0,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,999.0,0,1,7936
42.0,management,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,999.0,0,1,7937
27.0,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.637,5008.7,999.0,0,1,7938
47.0,admin.,divorced,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1,7939
,admin.,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1,7940
51.0,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,1,7941
38.0,technician,single,professional.course,no,yes,no,cellular,sep,thu,3,22,1,success,-1.1,94.199,-37.5,0.879,4963.6,0.733333333,4,1,7942
48.0,blue-collar,married,unknown,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999.0,0,1,7943
55.0,entrepreneur,divorced,basic.9y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,999.0,0,1,7944
27.0,admin.,single,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,999.0,0,1,7945
55.0,management,married,,no,no,yes,cellular,jul,wed,2,3,1,success,-2.9,92.469,-33.6,1.085,5076.2,0.1,2,1,7946
29.0,self-employed,single,,no,yes,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,999.0,0,1,7947
32.0,services,single,university.degree,no,yes,no,cellular,sep,thu,1,6,3,success,-1.1,94.199,-37.5,0.884,4963.6,0.2,9,1,7948
,admin.,married,university.degree,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,1,7949
,services,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,999.0,0,1,7950
56.0,retired,married,basic.4y,no,yes,no,cellular,jun,wed,2,3,2,success,-1.7,94.055,-39.8,0.767,4991.6,0.1,0,1,7951
33.0,services,married,high.school,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,1,7952
32.0,admin.,single,university.degree,no,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,999.0,0,1,7953
,technician,single,professional.course,no,unknown,unknown,cellular,sep,fri,1,3,2,success,-1.1,94.199,-37.5,0.878,4963.6,0.1,0,1,7954
51.0,admin.,married,university.degree,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,999.0,0,1,7955
32.0,technician,divorced,university.degree,no,yes,no,cellular,jun,,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1,7956
,services,married,high.school,no,no,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,999.0,0,1,7957
33.0,blue-collar,single,basic.4y,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,1,7958
33.0,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,1,7959
19.0,student,single,basic.4y,no,yes,no,cellular,sep,wed,2,6,3,success,-1.1,94.199,-37.5,0.876,4963.6,0.2,9,1,7960
42.0,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1,7961
